incident_id,date,system_affected,attack_type,severity,resolution_time_hours,status,reported_by,region
INC10054,2025-02-08,Firewall,Password Attack,Medium,,Open,End User,Oceania
INC10055,2025-02-04,Cloud Storage,DDoS,High,,Closed,External Auditor,Oceania
INC10056,2025-01-16,VPN Gateway,Insider Threat,High,5.9,Closed,Security Manager,Asia
INC10057,2024-08-27,Web Server,Privilege Escalation,High,66.2,Closed,IT Admin,South America
INC10058,2025-04-24,IoT Device,Ransomware,Medium,8.9,Closed,SOC Analyst,Asia
INC10059,2025-04-30,User Device,Password Attack,Low,66.3,Closed,SOC Analyst,North America
INC10060,2025-01-10,User Device,Privilege Escalation,Medium,25.5,Closed,SOC Analyst,Africa
INC10061,2025-02-10,Cloud Storage,Privilege Escalation,High,48.9,Closed,External Auditor,Asia
INC10062,2024-12-07,IoT Device,Zero-Day,Medium,27.2,Closed,Security Manager,North America
INC10063,2025-03-28,Firewall,SQL Injection,Low,,Open,SOC Analyst,Oceania
INC10064,2025-01-02,Email Server,DDoS,Medium,63.8,Closed,SOC Analyst,Oceania
INC10065,2025-05-04,Application Server,Phishing,Medium,13.5,Closed,End User,Europe
INC10066,2025-06-07,Database,DDoS,Medium,34.1,Closed,IT Admin,North America
INC10067,2024-08-19,Workstation,Ransomware,Medium,15.1,Closed,External Auditor,Europe
INC10068,2025-01-17,Database,Privilege Escalation,High,27.2,Closed,Security Manager,Oceania
INC10069,2024-09-29,VPN Gateway,Ransomware,Medium,48.9,Closed,IT Admin,South America
INC10070,2025-04-03,Firewall,Phishing,High,,Open,End User,South America
INC10071,2025-04-29,Firewall,Insider Threat,Medium,37.1,Closed,Security Manager,Asia
INC10072,2024-08-27,VPN Gateway,Man-in-the-Middle,High,,Open,IT Admin,Oceania
INC10073,2024-07-04,Application Server,DDoS,Medium,24.3,Closed,IT Admin,Asia
INC10074,2025-01-04,IoT Device,Privilege Escalation,High,24.0,Closed,SOC Analyst,Asia
INC10075,2025-02-11,Cloud Storage,Phishing,Medium,40.3,Closed,IT Admin,Asia
INC10076,2025-02-18,Web Server,Man-in-the-Middle,High,41.1,Closed,Security Manager,Oceania
INC10077,2025-06-02,Cloud Storage,SQL Injection,Medium,67.0,Closed,End User,Asia
INC10078,2025-04-01,Application Server,Phishing,Medium,,Open,External Auditor,Europe
INC10079,2025-02-11,VPN Gateway,Password Attack,High,42.2,Closed,SOC Analyst,North America
INC10080,2025-01-02,Application Server,Phishing,High,,Open,Security Manager,Europe
INC10081,2024-08-29,Application Server,Man-in-the-Middle,High,21.0,Closed,SOC Analyst,Oceania
INC10082,2025-01-05,Email Server,Privilege Escalation,High,,Open,SOC Analyst,Asia
INC10083,2024-10-19,Cloud Storage,Man-in-the-Middle,High,44.6,Closed,End User,South America
INC10084,2024-09-11,Firewall,Password Attack,Medium,,Open,SOC Analyst,Africa
INC10085,2025-02-17,Workstation,SQL Injection,Medium,14.8,Closed,End User,Asia
INC10086,2025-02-04,VPN Gateway,Phishing,Medium,,Closed,End User,Europe
INC10087,2024-08-21,Application Server,Phishing,Medium,16.1,Closed,External Auditor,Europe
INC10088,2024-12-06,User Device,Ransomware,Medium,,Open,SOC Analyst,North America
INC10089,2025-06-04,Workstation,Password Attack,High,41.9,Closed,SOC Analyst,Oceania
INC10090,2024-08-02,Workstation,Insider Threat,Low,,Closed,End User,Europe
INC10091,2025-01-13,IoT Device,Ransomware,High,,Closed,Security Manager,South America
INC10092,2024-11-07,Firewall,SQL Injection,Medium,31.1,Closed,SOC Analyst,Asia
INC10093,2025-01-04,VPN Gateway,Zero-Day,Medium,61.5,Closed,External Auditor,North America
INC10094,2025-02-05,Application Server,Password Attack,Low,15.4,Closed,IT Admin,Europe
INC10095,2025-03-12,Database,Privilege Escalation,Medium,71.2,Closed,IT Admin,North America
INC10096,2024-06-26,Email Server,Malware,Medium,40.9,Closed,SOC Analyst,Oceania
INC10097,2025-05-29,Firewall,Man-in-the-Middle,High,15.4,Closed,External Auditor,North America
INC10098,2025-06-01,VPN Gateway,Zero-Day,High,41.1,Closed,External Auditor,North America
INC10099,2024-08-30,Cloud Storage,Man-in-the-Middle,High,,Open,SOC Analyst,Oceania
INC10100,2024-11-17,Cloud Storage,Insider Threat,Medium,37.5,Closed,IT Admin,Europe
INC10101,2025-05-04,Cloud Storage,Password Attack,Critical,,Closed,External Auditor,Europe
INC10102,2025-02-23,User Device,Malware,Medium,,Open,End User,Africa
INC10103,2025-05-27,Database,SQL Injection,High,,Closed,End User,Europe
INC10104,2024-08-17,Firewall,SQL Injection,Medium,,Open,External Auditor,Africa
INC10105,2025-02-03,VPN Gateway,Ransomware,Critical,21.7,Closed,External Auditor,Asia
INC10106,2025-03-01,VPN Gateway,DDoS,Medium,52.5,Closed,SOC Analyst,North America
INC10107,2024-12-28,Firewall,Password Attack,Medium,42.0,Closed,IT Admin,North America
INC10108,2025-05-31,Firewall,DDoS,Critical,4.5,Closed,SOC Analyst,North America
INC10109,2024-08-11,Email Server,Insider Threat,Medium,69.2,Closed,Security Manager,North America
INC10110,2025-04-23,VPN Gateway,Ransomware,Medium,24.6,Closed,End User,Asia
INC10111,2024-12-19,Web Server,Password Attack,Critical,,Closed,External Auditor,North America
INC10112,2024-06-23,VPN Gateway,Insider Threat,Medium,8.4,Closed,IT Admin,South America
INC10113,2024-11-16,Email Server,SQL Injection,Low,30.8,Closed,Security Manager,Oceania
INC10114,2025-06-17,Workstation,Malware,Critical,,Closed,External Auditor,North America
INC10115,2025-05-22,Email Server,Insider Threat,Low,45.3,Closed,IT Admin,Asia
INC10116,2024-07-17,IoT Device,Zero-Day,Low,68.7,Closed,External Auditor,Africa
INC10117,2024-12-17,Cloud Storage,SQL Injection,High,,Closed,IT Admin,South America
INC10118,2024-12-27,Firewall,Malware,Medium,54.8,Closed,SOC Analyst,North America
INC10119,2024-12-15,Firewall,Zero-Day,Medium,27.1,Closed,End User,South America
INC10120,2025-02-24,Firewall,Zero-Day,Medium,20.0,Closed,End User,Africa
INC10121,2024-09-08,IoT Device,Malware,Medium,3.8,Closed,SOC Analyst,North America
INC10122,2025-03-24,Workstation,DDoS,Medium,,Closed,SOC Analyst,Europe
INC10123,2024-10-31,VPN Gateway,Insider Threat,High,,Open,Security Manager,Europe
INC10124,2024-12-09,IoT Device,Password Attack,Critical,35.0,Closed,Security Manager,Asia
INC10125,2025-01-17,Database,Malware,Critical,,Open,External Auditor,Asia
INC10126,2024-10-05,Workstation,DDoS,Medium,,Open,IT Admin,South America
INC10127,2025-02-09,Email Server,Malware,Medium,45.5,Closed,SOC Analyst,Oceania
INC10128,2025-01-22,VPN Gateway,Man-in-the-Middle,Low,61.4,Closed,SOC Analyst,Europe
INC10129,2024-11-09,VPN Gateway,Malware,Low,46.1,Closed,External Auditor,Asia
INC10130,2024-08-21,User Device,Privilege Escalation,High,7.3,Closed,IT Admin,South America
INC10131,2025-02-18,User Device,DDoS,High,43.6,Closed,SOC Analyst,Asia
INC10132,2024-12-21,Application Server,Phishing,Critical,18.7,Closed,IT Admin,Europe
INC10133,2025-05-26,IoT Device,Man-in-the-Middle,Medium,17.5,Closed,External Auditor,Europe
INC10134,2024-06-23,Workstation,DDoS,Critical,40.3,Closed,IT Admin,South America
INC10135,2025-05-19,Workstation,Privilege Escalation,High,48.6,Closed,End User,Asia
INC10136,2025-01-13,Cloud Storage,Ransomware,Medium,22.6,Closed,End User,South America
INC10137,2025-02-07,IoT Device,Insider Threat,High,41.7,Closed,IT Admin,North America
INC10138,2025-05-07,Web Server,Malware,High,,Open,IT Admin,Oceania
INC10139,2025-05-12,User Device,Malware,High,54.9,Closed,End User,Africa
INC10140,2024-09-19,Database,DDoS,High,57.8,Closed,External Auditor,Africa
INC10141,2024-11-20,Cloud Storage,Phishing,Medium,40.7,Closed,IT Admin,Europe
INC10142,2025-04-04,Firewall,Password Attack,Medium,,Closed,IT Admin,Oceania
INC10143,2024-08-23,Application Server,DDoS,Critical,52.4,Closed,External Auditor,Oceania
INC10144,2025-01-23,Application Server,Zero-Day,Medium,,Open,SOC Analyst,South America
INC10145,2024-11-25,User Device,Malware,Low,,Open,SOC Analyst,Oceania
INC10146,2025-03-01,Email Server,SQL Injection,Critical,61.5,Closed,IT Admin,North America
INC10147,2024-09-30,Database,SQL Injection,Medium,,Closed,IT Admin,Europe
INC10148,2024-11-06,Application Server,Zero-Day,High,51.6,Closed,End User,Asia
INC10149,2024-07-21,Database,Zero-Day,Medium,18.2,Closed,IT Admin,North America
INC10150,2025-05-15,Cloud Storage,Password Attack,Low,,Open,External Auditor,South America
INC10151,2024-11-30,Application Server,Zero-Day,Low,69.1,Closed,End User,Oceania
INC10152,2024-09-03,Database,Insider Threat,Medium,70.1,Closed,End User,Asia
INC10153,2024-07-28,Database,Zero-Day,Medium,,Closed,External Auditor,South America
INC10154,2025-02-10,Email Server,Malware,Low,,Open,SOC Analyst,South America
INC10155,2025-05-02,Workstation,Zero-Day,Medium,13.2,Closed,IT Admin,Oceania
INC10156,2025-04-15,IoT Device,SQL Injection,High,68.2,Closed,External Auditor,South America
INC10157,2024-06-22,Application Server,Malware,High,57.5,Closed,SOC Analyst,Africa
INC10158,2024-07-15,Web Server,Password Attack,High,2.7,Closed,External Auditor,Asia
INC10159,2025-02-23,User Device,Phishing,Low,44.4,Closed,IT Admin,North America
INC10160,2024-10-23,IoT Device,Insider Threat,Medium,50.7,Closed,External Auditor,North America
INC10161,2024-07-31,IoT Device,Zero-Day,Medium,,Open,Security Manager,Asia
INC10162,2024-08-28,Database,Ransomware,Medium,,Open,External Auditor,South America
INC10163,2025-06-07,User Device,Zero-Day,Critical,,Open,Security Manager,Asia
INC10164,2024-06-28,IoT Device,Malware,Medium,36.0,Closed,Security Manager,Asia
INC10165,2024-11-09,VPN Gateway,Phishing,Medium,,Open,Security Manager,South America
INC10166,2024-10-09,User Device,Man-in-the-Middle,Medium,,Open,External Auditor,Europe
INC10167,2025-06-07,Firewall,Man-in-the-Middle,Medium,,Open,IT Admin,Oceania
INC10168,2024-09-27,Application Server,Zero-Day,Medium,58.6,Closed,SOC Analyst,Asia
INC10169,2025-01-22,Database,Password Attack,Medium,29.9,Closed,External Auditor,Africa
INC10170,2024-12-26,Database,Malware,Medium,46.9,Closed,SOC Analyst,South America
INC10171,2024-07-06,VPN Gateway,Man-in-the-Middle,High,,Open,SOC Analyst,Africa
INC10172,2025-01-05,Database,SQL Injection,High,30.3,Closed,Security Manager,South America
INC10173,2024-12-09,VPN Gateway,Malware,High,28.6,Closed,End User,Asia
INC10174,2025-06-06,Email Server,Ransomware,Medium,,Closed,IT Admin,Oceania
INC10175,2025-01-22,Email Server,Insider Threat,High,,Open,Security Manager,Africa
INC10176,2024-08-06,Application Server,Zero-Day,Critical,,Open,IT Admin,Oceania
INC10177,2024-07-29,IoT Device,Password Attack,Low,5.2,Closed,Security Manager,Africa
INC10178,2025-01-20,Application Server,Malware,High,13.8,Closed,End User,Oceania
INC10179,2025-05-18,Email Server,Ransomware,Medium,,Open,External Auditor,Africa
INC10180,2024-07-07,Firewall,Phishing,High,10.1,Closed,End User,Oceania
INC10181,2024-10-23,Cloud Storage,Phishing,Medium,42.2,Closed,IT Admin,Oceania
INC10182,2024-11-14,Email Server,Privilege Escalation,Low,12.5,Closed,External Auditor,Oceania
INC10183,2024-12-18,Firewall,Zero-Day,Medium,10.3,Closed,SOC Analyst,Oceania
INC10184,2024-09-02,User Device,Password Attack,High,,Open,IT Admin,South America
INC10185,2025-04-10,Web Server,Insider Threat,Medium,27.8,Closed,End User,Africa
INC10186,2024-07-22,Web Server,Password Attack,Low,36.8,Closed,SOC Analyst,Europe
INC10187,2024-10-28,Application Server,Ransomware,Critical,19.9,Closed,SOC Analyst,Africa
INC10188,2024-06-23,User Device,Ransomware,High,,Closed,Security Manager,Africa
INC10189,2025-04-08,IoT Device,SQL Injection,Medium,61.9,Closed,SOC Analyst,Asia
INC10190,2024-08-26,Cloud Storage,Zero-Day,Critical,,Closed,End User,Europe
INC10191,2024-11-02,IoT Device,Malware,Medium,67.6,Closed,Security Manager,Europe
INC10192,2024-10-30,IoT Device,Man-in-the-Middle,Low,4.1,Closed,End User,South America
INC10193,2025-04-05,Web Server,DDoS,High,,Open,External Auditor,Africa
INC10194,2024-06-20,Email Server,Ransomware,Critical,41.4,Closed,Security Manager,North America
INC10195,2024-09-04,VPN Gateway,Zero-Day,Critical,,Closed,SOC Analyst,Asia
INC10196,2024-07-12,Email Server,SQL Injection,Medium,70.9,Closed,End User,Europe
INC10197,2025-05-05,Web Server,DDoS,Medium,,Open,IT Admin,North America
INC10198,2025-06-07,Firewall,Insider Threat,Medium,61.7,Closed,SOC Analyst,North America
INC10199,2024-08-21,Email Server,Password Attack,Low,48.7,Closed,End User,Europe
INC10200,2024-10-07,Web Server,Privilege Escalation,Low,9.6,Closed,External Auditor,North America
INC10201,2024-09-12,Web Server,Ransomware,High,,Open,Security Manager,North America
INC10202,2025-01-15,User Device,Man-in-the-Middle,Critical,,Open,End User,Oceania
INC10203,2025-01-12,Application Server,Phishing,Medium,57.3,Closed,IT Admin,South America
INC10204,2024-07-27,Application Server,Privilege Escalation,High,,Open,External Auditor,Asia
INC10205,2024-09-08,Database,Privilege Escalation,Critical,21.6,Closed,External Auditor,Oceania
INC10206,2024-06-24,Workstation,Insider Threat,Medium,20.1,Closed,IT Admin,Europe
INC10207,2025-03-13,Email Server,Man-in-the-Middle,Low,71.6,Closed,IT Admin,Asia
INC10208,2025-06-14,Workstation,Insider Threat,Medium,34.3,Closed,Security Manager,Asia
INC10209,2025-04-08,Cloud Storage,Password Attack,Medium,40.1,Closed,End User,North America
INC10210,2024-11-22,Cloud Storage,Malware,Low,,Open,SOC Analyst,North America
INC10211,2025-05-14,Cloud Storage,Phishing,Low,,Open,End User,Oceania
INC10212,2025-04-21,User Device,Malware,Medium,,Closed,Security Manager,North America
INC10213,2024-10-28,Cloud Storage,DDoS,High,3.6,Closed,Security Manager,Africa
INC10214,2024-07-21,Email Server,Insider Threat,High,8.5,Closed,External Auditor,Asia
INC10215,2024-10-21,Email Server,Phishing,Medium,28.6,Closed,SOC Analyst,Asia
INC10216,2025-05-15,Web Server,Privilege Escalation,High,,Open,End User,Europe
INC10217,2025-03-17,IoT Device,Password Attack,Low,71.5,Closed,SOC Analyst,Oceania
INC10218,2024-12-24,Cloud Storage,Man-in-the-Middle,Critical,22.0,Closed,External Auditor,South America
INC10219,2025-04-16,VPN Gateway,DDoS,High,57.4,Closed,Security Manager,Europe
INC10220,2024-10-10,Firewall,Malware,Medium,40.9,Closed,Security Manager,North America
INC10221,2024-11-08,Web Server,SQL Injection,High,,Open,IT Admin,South America
INC10222,2025-01-25,Workstation,Password Attack,Medium,,Open,SOC Analyst,Oceania
INC10223,2024-11-07,VPN Gateway,Ransomware,Medium,12.4,Closed,SOC Analyst,Asia
INC10224,2025-04-05,Database,Malware,Medium,34.4,Closed,External Auditor,North America
INC10225,2025-02-20,Cloud Storage,Insider Threat,High,43.8,Closed,External Auditor,North America
INC10226,2024-10-08,Web Server,Ransomware,Medium,17.5,Closed,External Auditor,Asia
INC10227,2025-03-22,VPN Gateway,Malware,Medium,17.4,Closed,End User,Europe
INC10228,2025-01-17,VPN Gateway,Phishing,Low,,Open,External Auditor,Europe
INC10229,2025-04-14,Email Server,Password Attack,Medium,57.9,Closed,SOC Analyst,South America
INC10230,2025-01-21,Web Server,Phishing,Critical,37.1,Closed,External Auditor,Asia
INC10231,2025-03-27,Workstation,Malware,High,46.6,Closed,End User,South America
INC10232,2025-01-12,Cloud Storage,Insider Threat,Critical,35.7,Closed,External Auditor,North America
INC10233,2025-05-03,Email Server,Phishing,Medium,18.9,Closed,Security Manager,Asia
INC10234,2024-07-28,IoT Device,Privilege Escalation,Low,,Open,External Auditor,South America
INC10235,2025-01-08,Cloud Storage,Zero-Day,High,21.6,Closed,Security Manager,South America
INC10236,2024-12-07,Cloud Storage,Zero-Day,Medium,69.5,Closed,SOC Analyst,Europe
INC10237,2025-01-15,User Device,Malware,Critical,42.9,Closed,End User,North America
INC10238,2025-03-02,Email Server,SQL Injection,Medium,,Open,Security Manager,Oceania
INC10239,2025-02-08,Application Server,Ransomware,Medium,63.1,Closed,End User,Oceania
INC10240,2025-01-23,Email Server,Malware,Medium,8.7,Closed,SOC Analyst,Asia
INC10241,2024-08-30,User Device,Ransomware,Medium,45.5,Closed,SOC Analyst,Asia
INC10242,2024-10-04,Database,Privilege Escalation,High,15.4,Closed,End User,North America
INC10243,2025-01-20,Cloud Storage,Privilege Escalation,Medium,,Open,External Auditor,Oceania
INC10244,2025-05-06,User Device,Ransomware,Critical,26.7,Closed,External Auditor,South America
INC10245,2024-08-27,Web Server,Phishing,Critical,71.3,Closed,IT Admin,Asia
INC10246,2025-05-03,Web Server,Man-in-the-Middle,High,,Closed,End User,North America
INC10247,2024-08-20,Application Server,Phishing,High,69.1,Closed,End User,Asia
INC10248,2024-12-10,Database,Ransomware,Low,70.4,Closed,SOC Analyst,Europe
INC10249,2024-06-26,IoT Device,SQL Injection,Critical,53.0,Closed,SOC Analyst,Oceania
INC10250,2024-07-07,User Device,Password Attack,High,,Open,IT Admin,North America
INC10251,2025-04-05,Database,Password Attack,Medium,42.1,Closed,External Auditor,Africa
INC10252,2024-12-12,IoT Device,DDoS,Low,,Open,Security Manager,North America
INC10253,2024-11-09,Cloud Storage,Password Attack,Low,58.1,Closed,Security Manager,North America
INC10254,2025-04-19,User Device,Malware,Low,,Closed,Security Manager,North America
INC10255,2025-03-06,Email Server,Man-in-the-Middle,Low,,Closed,IT Admin,Europe
INC10256,2024-06-28,Application Server,Ransomware,High,29.8,Closed,End User,Asia
INC10257,2024-06-27,IoT Device,Malware,Medium,,Open,SOC Analyst,Oceania
INC10258,2024-11-16,Application Server,Malware,High,62.1,Closed,External Auditor,North America
INC10259,2025-05-17,Database,SQL Injection,Low,30.6,Closed,Security Manager,Europe
INC10260,2024-12-06,Database,Malware,Medium,,Open,IT Admin,North America
INC10261,2024-12-09,Firewall,Man-in-the-Middle,High,64.0,Closed,End User,North America
INC10262,2025-03-06,Application Server,Password Attack,Medium,43.9,Closed,Security Manager,Europe
INC10263,2025-05-04,Firewall,Malware,Critical,16.2,Closed,SOC Analyst,Oceania
INC10264,2025-03-16,Workstation,Ransomware,High,48.6,Closed,Security Manager,Oceania
INC10265,2024-12-02,Email Server,Privilege Escalation,High,,Closed,IT Admin,Oceania
INC10266,2024-12-07,Email Server,Malware,Low,43.5,Closed,End User,North America
INC10267,2024-12-04,Web Server,Malware,Medium,22.4,Closed,SOC Analyst,Oceania
INC10268,2025-04-12,Web Server,Password Attack,High,,Open,External Auditor,Africa
INC10269,2025-01-25,Workstation,Zero-Day,Medium,,Open,Security Manager,North America
INC10270,2025-06-04,VPN Gateway,SQL Injection,Medium,,Open,IT Admin,Asia
INC10271,2025-02-18,Firewall,Ransomware,Medium,65.6,Closed,End User,North America
INC10272,2024-11-04,Application Server,Malware,Medium,49.2,Closed,Security Manager,Oceania
INC10273,2024-12-21,Cloud Storage,Password Attack,Medium,25.5,Closed,End User,Asia
INC10274,2024-09-30,Firewall,Man-in-the-Middle,Medium,54.2,Closed,Security Manager,North America
INC10275,2025-04-07,Firewall,Password Attack,High,36.1,Closed,SOC Analyst,Asia
INC10276,2025-06-16,VPN Gateway,Ransomware,Medium,,Closed,External Auditor,North America
INC10277,2024-10-15,Email Server,Privilege Escalation,High,49.8,Closed,External Auditor,Asia
